[Performance] 2025-03-24 10:22:16: 2913624 bytes/s, 23308992 bps, 56 fps
[Performance] 2025-03-24 10:27:33: 3173769 bytes/s, 25390152 bps, 61 fps
[Performance] 2025-03-24 10:27:34: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:27:35: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:27:36: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:27:37: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:27:38: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:27:39: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:27:40: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:27:41: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:27:42: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:27:43: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:27:44: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:27:45: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:27:46: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:27:47: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:27:48: 3173769 bytes/s, 25390152 bps, 61 fps
[Performance] 2025-03-24 10:27:49: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:27:50: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:27:51: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:27:52: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:27:53: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:27:54: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:27:55: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:27:56: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:27:57: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:27:58: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:27:59: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:28:00: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:28:01: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:28:02: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:28:03: 3173769 bytes/s, 25390152 bps, 61 fps
[Performance] 2025-03-24 10:28:04: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:28:05: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:28:06: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:28:07: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:28:08: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:28:09: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:28:10: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:28:11: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:28:12: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:28:13: 3173769 bytes/s, 25390152 bps, 61 fps
[Performance] 2025-03-24 10:28:14: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:28:15: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:28:16: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:28:17: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:28:18: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:28:19: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:28:20: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:28:21: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:28:22: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:28:23: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:28:24: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:28:25: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:28:26: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:28:27: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:28:28: 3173769 bytes/s, 25390152 bps, 61 fps
[Performance] 2025-03-24 10:28:29: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:28:30: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:28:31: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:28:32: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:28:33: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:28:34: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:28:35: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:28:36: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:28:37: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:28:38: 3173769 bytes/s, 25390152 bps, 61 fps
[Performance] 2025-03-24 10:28:39: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:28:40: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:28:41: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:28:42: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:28:43: 3173769 bytes/s, 25390152 bps, 61 fps
[Performance] 2025-03-24 10:28:44: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:28:45: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:28:46: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:28:47: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:28:48: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:28:49: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:28:50: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:28:51: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:28:52: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:28:53: 3173769 bytes/s, 25390152 bps, 61 fps
[Performance] 2025-03-24 10:28:54: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:28:55: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:28:56: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:28:57: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:28:58: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:28:59: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:29:00: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:29:01: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:29:02: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:29:03: 3173769 bytes/s, 25390152 bps, 61 fps
[Performance] 2025-03-24 10:29:04: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:29:05: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:29:06: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:29:07: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:29:08: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:29:09: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:29:10: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:29:11: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:29:12: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:29:13: 3173769 bytes/s, 25390152 bps, 61 fps
[Performance] 2025-03-24 10:29:14: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:29:15: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:29:16: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:29:17: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:29:18: 3173769 bytes/s, 25390152 bps, 61 fps
[Performance] 2025-03-24 10:29:19: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:29:20: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:29:21: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:29:22: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:29:23: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:29:24: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:29:25: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:29:26: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:29:27: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:29:28: 3173769 bytes/s, 25390152 bps, 61 fps
[Performance] 2025-03-24 10:29:29: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:29:30: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:29:31: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:29:32: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:29:33: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:29:34: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:29:35: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:29:36: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:29:37: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:29:38: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:29:39: 3173769 bytes/s, 25390152 bps, 61 fps
[Performance] 2025-03-24 10:29:40: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:29:41: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:29:42: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:29:43: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:29:44: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:29:45: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:29:46: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:29:47: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:29:48: 3173769 bytes/s, 25390152 bps, 61 fps
[Performance] 2025-03-24 10:29:49: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:29:50: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:29:51: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:29:52: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:29:53: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:29:54: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:29:55: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:29:56: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:29:57: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:29:58: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:29:59: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:30:00: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:30:01: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:30:02: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:30:03: 3173769 bytes/s, 25390152 bps, 61 fps
[Performance] 2025-03-24 10:30:04: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:30:05: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:30:06: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:30:07: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:30:08: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:30:09: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:30:10: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:30:11: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:30:12: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:30:13: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:30:14: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:30:15: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:30:16: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:30:17: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:30:18: 3173769 bytes/s, 25390152 bps, 61 fps
[Performance] 2025-03-24 10:30:19: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:30:20: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:30:21: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:30:22: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:30:23: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:30:24: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:30:25: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:30:26: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:30:27: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:30:28: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:30:29: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:30:30: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:30:31: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:30:32: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:30:33: 3173769 bytes/s, 25390152 bps, 61 fps
[Performance] 2025-03-24 10:30:34: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:30:35: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:30:36: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:30:37: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:30:38: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:30:39: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:30:40: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:30:41: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:30:42: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:30:43: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:30:44: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:30:45: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:30:46: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:30:47: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:30:48: 3173769 bytes/s, 25390152 bps, 61 fps
[Performance] 2025-03-24 10:30:49: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:30:50: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:30:51: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:30:52: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:30:53: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:30:54: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:30:55: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:30:56: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:30:57: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:30:58: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:30:59: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:31:00: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:31:01: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:31:02: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:31:04: 3173769 bytes/s, 25390152 bps, 61 fps
[Performance] 2025-03-24 10:31:05: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:31:06: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:31:07: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:31:08: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:31:09: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:31:10: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:31:11: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:31:12: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:31:13: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:31:14: 3173769 bytes/s, 25390152 bps, 61 fps
[Performance] 2025-03-24 10:31:15: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:31:16: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:31:17: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:31:18: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:31:19: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:31:20: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:31:21: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:31:22: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:31:23: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:31:24: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:31:25: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:31:26: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:31:27: 3173769 bytes/s, 25390152 bps, 61 fps
[Performance] 2025-03-24 10:31:28: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:31:29: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:31:30: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:31:31: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:31:32: 3121740 bytes/s, 24973920 bps, 60 fps
