[Performance] 2025-03-24 10:06:58: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:06:59: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:07:00: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:07:01: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:07:02: 6347538 bytes/s, 50780304 bps, 122 fps
[Performance] 2025-03-24 10:07:03: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:07:04: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:07:05: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:07:06: 6295509 bytes/s, 50364072 bps, 121 fps
[Performance] 2025-03-24 10:07:07: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:07:08: 6191451 bytes/s, 49531608 bps, 119 fps
[Performance] 2025-03-24 10:07:09: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:07:10: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:07:11: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:07:12: 6295509 bytes/s, 50364072 bps, 121 fps
[Performance] 2025-03-24 10:07:13: 6191451 bytes/s, 49531608 bps, 119 fps
[Performance] 2025-03-24 10:07:14: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:07:15: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:07:16: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:07:17: 6295509 bytes/s, 50364072 bps, 121 fps
[Performance] 2025-03-24 10:07:18: 6191451 bytes/s, 49531608 bps, 119 fps
[Performance] 2025-03-24 10:07:19: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:07:20: 6295509 bytes/s, 50364072 bps, 121 fps
[Performance] 2025-03-24 10:07:21: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:07:22: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:07:23: 6191451 bytes/s, 49531608 bps, 119 fps
[Performance] 2025-03-24 10:07:24: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:07:25: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:07:26: 6295509 bytes/s, 50364072 bps, 121 fps
[Performance] 2025-03-24 10:07:27: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:07:28: 6191451 bytes/s, 49531608 bps, 119 fps
[Performance] 2025-03-24 10:07:29: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:07:30: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:07:31: 6295509 bytes/s, 50364072 bps, 121 fps
[Performance] 2025-03-24 10:07:32: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:07:33: 6191451 bytes/s, 49531608 bps, 119 fps
[Performance] 2025-03-24 10:07:34: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:07:35: 6295509 bytes/s, 50364072 bps, 121 fps
[Performance] 2025-03-24 10:07:36: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:07:37: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:07:38: 6191451 bytes/s, 49531608 bps, 119 fps
[Performance] 2025-03-24 10:07:39: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:07:40: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:07:41: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:07:42: 6295509 bytes/s, 50364072 bps, 121 fps
[Performance] 2025-03-24 10:07:43: 6191451 bytes/s, 49531608 bps, 119 fps
[Performance] 2025-03-24 10:07:44: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:07:45: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:07:46: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:07:47: 6295509 bytes/s, 50364072 bps, 121 fps
[Performance] 2025-03-24 10:07:48: 6191451 bytes/s, 49531608 bps, 119 fps
[Performance] 2025-03-24 10:07:49: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:07:50: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:07:51: 6295509 bytes/s, 50364072 bps, 121 fps
[Performance] 2025-03-24 10:07:52: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:07:53: 6191451 bytes/s, 49531608 bps, 119 fps
[Performance] 2025-03-24 10:07:54: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:07:55: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:07:56: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:07:57: 6295509 bytes/s, 50364072 bps, 121 fps
[Performance] 2025-03-24 10:07:58: 6191451 bytes/s, 49531608 bps, 119 fps
[Performance] 2025-03-24 10:07:59: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:08:00: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:08:01: 6295509 bytes/s, 50364072 bps, 121 fps
[Performance] 2025-03-24 10:08:02: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:08:03: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:08:04: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:08:05: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:08:06: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:08:07: 6295509 bytes/s, 50364072 bps, 121 fps
[Performance] 2025-03-24 10:08:08: 6191451 bytes/s, 49531608 bps, 119 fps
[Performance] 2025-03-24 10:08:09: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:08:10: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:08:11: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:08:12: 6295509 bytes/s, 50364072 bps, 121 fps
[Performance] 2025-03-24 10:08:13: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:08:14: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:08:15: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:08:16: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:08:17: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:08:18: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:08:19: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:08:20: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:08:21: 6295509 bytes/s, 50364072 bps, 121 fps
[Performance] 2025-03-24 10:08:22: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:08:23: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:08:24: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:08:25: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:08:26: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:08:27: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:08:28: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:08:29: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:08:30: 6295509 bytes/s, 50364072 bps, 121 fps
[Performance] 2025-03-24 10:08:31: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:08:32: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:08:33: 6191451 bytes/s, 49531608 bps, 119 fps
[Performance] 2025-03-24 10:08:34: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:08:35: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:08:36: 6295509 bytes/s, 50364072 bps, 121 fps
[Performance] 2025-03-24 10:08:37: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:08:38: 6191451 bytes/s, 49531608 bps, 119 fps
[Performance] 2025-03-24 10:08:39: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:08:40: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:08:41: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:08:42: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:08:43: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:08:44: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:08:45: 6295509 bytes/s, 50364072 bps, 121 fps
[Performance] 2025-03-24 10:08:46: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:08:47: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:08:48: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:08:49: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:08:50: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:08:51: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:08:52: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:08:53: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:08:54: 6295509 bytes/s, 50364072 bps, 121 fps
[Performance] 2025-03-24 10:08:55: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:08:56: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:08:57: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:08:58: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:08:59: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:09:00: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:09:01: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:09:02: 6295509 bytes/s, 50364072 bps, 121 fps
[Performance] 2025-03-24 10:09:03: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:09:04: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:09:05: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:09:06: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:09:07: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:09:08: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:09:09: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:09:10: 6295509 bytes/s, 50364072 bps, 121 fps
[Performance] 2025-03-24 10:09:11: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:09:12: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:09:13: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:09:14: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:09:15: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:09:16: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:09:17: 6295509 bytes/s, 50364072 bps, 121 fps
[Performance] 2025-03-24 10:09:18: 6191451 bytes/s, 49531608 bps, 119 fps
[Performance] 2025-03-24 10:09:19: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:09:20: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:09:21: 6295509 bytes/s, 50364072 bps, 121 fps
[Performance] 2025-03-24 10:09:22: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:09:23: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:09:24: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:09:25: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:09:26: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:09:27: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:09:28: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:09:29: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:09:30: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:09:31: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:09:32: 6295509 bytes/s, 50364072 bps, 121 fps
[Performance] 2025-03-24 10:09:33: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:09:34: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:09:35: 6295509 bytes/s, 50364072 bps, 121 fps
[Performance] 2025-03-24 10:09:36: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:09:37: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:09:38: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:09:39: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:09:40: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:09:41: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:09:42: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:09:43: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:09:44: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:09:45: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:09:46: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:09:47: 6295509 bytes/s, 50364072 bps, 121 fps
[Performance] 2025-03-24 10:09:48: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:09:49: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:09:50: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:09:51: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:09:52: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:09:53: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:09:54: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:09:55: 6295509 bytes/s, 50364072 bps, 121 fps
[Performance] 2025-03-24 10:09:56: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:09:57: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:09:58: 6191451 bytes/s, 49531608 bps, 119 fps
[Performance] 2025-03-24 10:09:59: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:10:00: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:10:01: 6295509 bytes/s, 50364072 bps, 121 fps
[Performance] 2025-03-24 10:10:02: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:10:03: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:10:04: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:10:05: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:10:06: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:10:07: 6295509 bytes/s, 50364072 bps, 121 fps
[Performance] 2025-03-24 10:10:08: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:10:09: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:10:10: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:10:11: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:10:12: 6295509 bytes/s, 50364072 bps, 121 fps
[Performance] 2025-03-24 10:10:13: 6191451 bytes/s, 49531608 bps, 119 fps
[Performance] 2025-03-24 10:10:14: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:10:15: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:10:16: 6295509 bytes/s, 50364072 bps, 121 fps
[Performance] 2025-03-24 10:10:17: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:10:18: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:10:19: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:10:20: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:10:21: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:10:22: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:10:23: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:10:24: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:10:25: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:10:26: 6295509 bytes/s, 50364072 bps, 121 fps
[Performance] 2025-03-24 10:10:27: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:10:28: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:10:29: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:10:30: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:10:31: 6295509 bytes/s, 50364072 bps, 121 fps
[Performance] 2025-03-24 10:10:32: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:10:33: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:10:34: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:10:35: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:10:36: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:10:37: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:10:38: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:10:39: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:10:40: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:10:41: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:10:42: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:10:43: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:10:44: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:10:45: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:10:46: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:10:47: 6295509 bytes/s, 50364072 bps, 121 fps
[Performance] 2025-03-24 10:10:48: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:10:49: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:10:50: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:10:51: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:10:52: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:10:53: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:10:54: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:10:55: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:10:56: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:10:57: 6295509 bytes/s, 50364072 bps, 121 fps
[Performance] 2025-03-24 10:10:58: 6191451 bytes/s, 49531608 bps, 119 fps
[Performance] 2025-03-24 10:10:59: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:11:00: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:11:01: 6295509 bytes/s, 50364072 bps, 121 fps
[Performance] 2025-03-24 10:11:02: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:11:03: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:11:04: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:11:05: 6295509 bytes/s, 50364072 bps, 121 fps
[Performance] 2025-03-24 10:11:06: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:11:07: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:11:08: 6191451 bytes/s, 49531608 bps, 119 fps
[Performance] 2025-03-24 10:11:09: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:11:10: 6295509 bytes/s, 50364072 bps, 121 fps
[Performance] 2025-03-24 10:11:11: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:11:12: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:11:13: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:11:14: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:11:15: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:11:16: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:11:17: 6295509 bytes/s, 50364072 bps, 121 fps
[Performance] 2025-03-24 10:11:18: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:11:19: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:11:20: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:11:21: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:11:22: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:11:23: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:11:24: 6295509 bytes/s, 50364072 bps, 121 fps
[Performance] 2025-03-24 10:11:25: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:11:26: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:11:27: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:11:28: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:11:29: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:11:30: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:11:31: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:11:32: 6295509 bytes/s, 50364072 bps, 121 fps
[Performance] 2025-03-24 10:11:33: 6191451 bytes/s, 49531608 bps, 119 fps
[Performance] 2025-03-24 10:11:34: 6295509 bytes/s, 50364072 bps, 121 fps
[Performance] 2025-03-24 10:11:35: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:11:36: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:11:37: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:11:38: 6191451 bytes/s, 49531608 bps, 119 fps
[Performance] 2025-03-24 10:11:39: 6295509 bytes/s, 50364072 bps, 121 fps
[Performance] 2025-03-24 10:11:40: 6191451 bytes/s, 49531608 bps, 119 fps
[Performance] 2025-03-24 10:11:41: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:11:42: 6295509 bytes/s, 50364072 bps, 121 fps
[Performance] 2025-03-24 10:11:43: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:11:44: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:11:45: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:11:46: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:11:47: 6295509 bytes/s, 50364072 bps, 121 fps
[Performance] 2025-03-24 10:11:48: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:11:49: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:11:50: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:11:51: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:11:52: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:11:53: 6295509 bytes/s, 50364072 bps, 121 fps
[Performance] 2025-03-24 10:11:54: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:11:55: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:11:56: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:11:57: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:11:58: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:11:59: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:12:00: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:12:01: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:12:02: 6295509 bytes/s, 50364072 bps, 121 fps
[Performance] 2025-03-24 10:12:03: 6191451 bytes/s, 49531608 bps, 119 fps
[Performance] 2025-03-24 10:12:04: 6295509 bytes/s, 50364072 bps, 121 fps
[Performance] 2025-03-24 10:12:05: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:12:06: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:12:07: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:12:08: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:12:09: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:12:10: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:12:11: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:12:12: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:12:13: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:12:14: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:12:15: 6243480 bytes/s, 49947840 bps, 120 fps
